"spkid","full_name","pha","epoch","e","a","i","om","w","ma","per"
20031345," 31345 (1998 PG)",N,2460600.5,0.3915,2.016,6.50,222.69,156.23,30.83,1.05e+03
20031346," 31346 (1998 PB1)",N,2460600.5,0.4297,2.03,5.96,299.71,350.49,28.40,1.06e+03
20031662," 31662 (1999 HP11)",N,2460600.5,0.5479,1.597,18.82,13.94,312.03,158.87,737
20031669," 31669 (1999 JT6)",Y,2460600.5,0.5776,2.137,9.54,78.77,39.10,97.39,1.14e+03
20032906," 32906 (1994 RH)",N,2460600.5,0.4404,2.247,18.94,331.14,92.38,302.67,1.23e+03
20033342," 33342 (1998 WT24)",Y,2460600.5,0.4177,0.7187,7.37,81.66,167.52,27.50,223
20034613," 34613 (2000 UR13)",N,2460600.5,0.3869,2.07,6.17,315.25,286.22,140.35,1.09e+03
20035107," 35107 (1991 VH)",Y,2460600.5,0.1442,1.137,13.91,139.34,206.96,100.55,443
20035396," 35396 (1997 XF11)",Y,2460600.5,0.4837,1.442,4.10,213.65,103.04,272.13,633
20035432," 35432 (1998 BG9)",N,2460600.5,0.5456,2.501,13.15,115.32,1.60,259.41,1.44e+03
20035670," 35670 (1998 SU27)",N,2460600.5,0.5964,2.122,7.14,271.33,169.85,130.45,1.13e+03
20036017," 36017 (1999 ND43)",N,2460600.5,0.3143,1.523,5.55,332.07,52.13,110.68,687
20036183," 36183 (1999 TX16)",N,2460600.5,0.3324,1.551,38.22,54.64,311.22,8.46,706
20036236," 36236 (1999 VV)",N,2460600.5,0.4238,1.333,58.04,241.07,19.79,200.50,562
20036284," 36284 (2000 DM8)",N,2460600.5,0.5538,1.484,46.76,323.15,317.96,128.39,661
20037336," 37336 (2001 RM)",N,2460600.5,0.4831,2.254,36.67,223.64,118.03,309.55,1.24e+03
20037638," 37638 (1993 VB)",Y,2460600.5,0.5199,1.913,5.08,145.56,323.20,236.56,966
20037655," 37655 Illapa (1994 PM)",Y,2460600.5,0.7525,1.478,18.03,139.52,303.90,254.99,656
20038071," 38071 (1999 GU3)",Y,2460600.5,0.5075,2.089,12.74,195.49,8.81,162.10,1.1e+03
20038086," 38086 Beowulf (1999 JB)",N,2460600.5,0.5661,1.42,23.67,165.32,178.97,316.82,618
20038091," 38091 (1999 JT3)",N,2460600.5,0.4012,2.17,9.33,64.82,225.04,306.59,1.17e+03
20038239," 38239 (1999 OR3)",N,2460600.5,0.5757,2.036,9.40,199.79,28.50,269.10,1.06e+03
20039565," 39565 (1992 SL)",N,2460600.5,0.3342,1.642,8.60,0.94,344.80,95.99,768
20039572," 39572 (1993 DQ1)",Y,2460600.5,0.4927,2.036,10.03,313.50,344.85,205.80,1.06e+03
20039796," 39796 (1997 TD)",N,2460600.5,0.4677,2.251,12.91,158.94,171.01,10.19,1.23e+03
20040263," 40263 (1999 FQ5)",N,2460600.5,0.1611,1.495,25.84,172.81,198.71,151.82,668
20040267," 40267 (1999 GJ4)",N,2460600.5,0.8084,1.339,34.48,148.21,211.96,36.46,566
20040329," 40329 (1999 ML)",N,2460600.5,0.4548,2.265,2.52,210.91,112.01,140.14,1.25e+03
20041429," 41429 (2000 GE2)",Y,2460600.5,0.5553,1.593,2.17,351.91,297.20,42.91,734
20041440," 41440 (2000 HZ23)",N,2460600.5,0.2114,1.576,15.11,64.04,200.04,105.23,722
20042286," 42286 (2001 TN41)",N,2460600.5,0.3917,1.419,24.08,55.82,150.95,108.64,618
20048603," 48603 (1995 BC2)",N,2460600.5,0.4299,1.918,5.03,328.22,81.81,102.88,970
20052340," 52340 (1992 SY)",N,2460600.5,0.5477,2.212,8.08,5.24,116.34,218.94,1.2e+03
20052381," 52381 (1993 HA)",N,2460600.5,0.1441,1.278,7.73,183.25,263.85,39.29,528
20052387," 52387 Huitzilopochtli (1993 OM7)",N,2460600.5,0.1896,1.282,24.15,297.57,195.54,344.42,530
20052689," 52689 (1998 FF2)",N,2460600.5,0.2923,1.562,10.98,4.66,265.16,163.36,713
20052750," 52750 (1998 KK17)",N,2460600.5,0.5249,1.427,11.17,141.31,334.15,226.92,623
20052760," 52760 (1998 ML14)",Y,2460600.5,0.6233,2.409,2.43,338.68,20.37,347.09,1.37e+03
20052761," 52761 (1998 MN14)",N,2460600.5,0.2242,1.555,19.49,258.97,350.50,221.39,708
20052762," 52762 (1998 MT24)",N,2460600.5,0.6530,2.416,33.86,308.94,254.53,29.20,1.37e+03
20052768," 52768 (1998 OR2)",Y,2460600.5,0.5755,2.38,5.88,26.94,174.59,81.21,1.34e+03
20053110," 53110 (1999 AR7)",N,2460600.5,0.2144,1.644,40.63,85.42,58.21,35.50,770
20053319," 53319 (1999 JM8)",Y,2460600.5,0.6414,2.724,13.84,133.62,166.80,228.77,1.64e+03
20053409," 53409 (1999 LU7)",N,2460600.5,0.6282,2.101,10.88,206.68,147.77,84.64,1.11e+03
20053426," 53426 (1999 SL5)",Y,2460600.5,0.5391,1.923,22.77,239.06,43.36,167.90,974
20053429," 53429 (1999 TF5)",Y,2460600.5,0.6410,2.022,26.78,199.16,64.09,281.57,1.05e+03
20053430," 53430 (1999 TY16)",N,2460600.5,0.4035,2.099,60.41,241.92,156.95,90.24,1.11e+03
20053435," 53435 Leonard (1999 VM40)",N,2460600.5,0.4833,2.31,15.35,51.35,354.47,49.36,1.28e+03
20053550," 53550 (2000 BF19)",Y,2460600.5,0.4196,1.495,7.17,313.14,324.95,67.25,668
20053789," 53789 (2000 ED104)",Y,2460600.5,0.2692,1.371,40.78,190.02,218.35,236.89,586
20054071," 54071 (2000 GQ146)",N,2460600.5,0.1973,1.329,23.44,36.34,128.31,32.86,560
20054401," 54401 (2000 LM)",N,2460600.5,0.2624,1.711,18.95,240.84,67.06,297.05,817
20054509," 54509 YORP (2000 PH5)",N,2460600.5,0.2300,1.006,1.60,278.19,279.00,99.36,368
20054660," 54660 (2000 UJ1)",N,2460600.5,0.2807,1.477,46.69,223.71,158.03,127.34,655
20054686," 54686 (2001 DU8)",N,2460600.5,0.3419,1.777,33.21,161.69,265.90,47.38,865
20054690," 54690 (2001 EB)",N,2460600.5,0.2564,1.63,35.36,33.51,99.60,155.05,760
20054789," 54789 (2001 MZ7)",N,2460600.5,0.2872,1.776,24.46,130.05,20.04,65.45,865
20055408," 55408 (2001 TC2)",N,2460600.5,0.2245,1.1,30.39,193.83,353.55,206.45,421
20055532," 55532 (2001 WG2)",N,2460600.5,0.6957,1.794,38.55,81.40,132.40,134.29,878
20065674," 65674 (1988 SM)",N,2460600.5,0.3440,1.665,10.95,0.87,313.26,304.70,784
20065679," 65679 (1989 UQ)",Y,2460600.5,0.2647,0.9148,1.30,178.08,15.01,195.92,320
20065690," 65690 (1991 DG)",Y,2460600.5,0.3632,1.428,11.14,180.10,63.37,212.30,623
20065706," 65706 (1992 NA)",N,2460600.5,0.5554,2.398,9.63,349.19,8.74,237.11,1.36e+03
20065717," 65717 (1993 BX3)",Y,2460600.5,0.2810,1.395,2.81,174.75,290.95,104.62,602
20065733," 65733 (1993 PC)",N,2460600.5,0.4743,1.154,4.14,336.90,168.72,235.98,453
20065803," 65803 Didymos (1996 GT)",Y,2460600.5,0.3833,1.643,3.41,72.99,319.60,339.93,769
20065909," 65909 (1998 FH12)",Y,2460600.5,0.5397,1.091,3.56,108.59,284.51,196.93,416
20065996," 65996 (1998 MX5)",N,2460600.5,0.6048,2.935,9.56,265.23,57.17,83.66,1.84e+03
20066008," 66008 (1998 QH2)",N,2460600.5,0.3627,1.426,61.00,168.93,14.01,270.26,622
20066063," 66063 (1998 RO1)",N,2460600.5,0.7200,0.991,22.69,351.84,151.16,66.66,360
20066146," 66146 (1998 TU3)",N,2460600.5,0.4838,0.7875,5.41,101.97,84.91,230.70,255
20066251," 66251 (1999 GJ2)",N,2460600.5,0.1979,1.536,11.28,196.19,142.54,25.17,695
20066253," 66253 (1999 GT3)",N,2460600.5,0.8379,1.334,19.50,157.34,261.13,243.40,563
20066272," 66272 (1999 JW6)",N,2460600.5,0.1433,1.508,51.32,66.38,68.40,343.38,676
20066391," 66391 Moshup (1999 KW4)",Y,2460600.5,0.6884,0.6424,38.88,244.90,192.65,296.90,188
20066400," 66400 (1999 LT7)",N,2460600.5,0.5726,0.8554,9.06,79.80,341.41,247.27,289
20066407," 66407 (1999 LQ28)",N,2460600.5,0.1201,1.198,21.77,94.98,320.56,327.62,479
20066959," 66959 (1999 XO35)",N,2460600.5,0.5657,2.538,20.62,81.89,293.48,72.13,1.48e+03
20067367," 67367 (2000 LY27)",Y,2460600.5,0.2127,1.308,9.02,264.51,184.84,248.94,547
20067381," 67381 (2000 OL8)",Y,2460600.5,0.5430,1.321,10.67,294.84,266.96,38.01,554
20067399," 67399 (2000 PJ6)",N,2460600.5,0.3462,1.301,14.69,332.86,225.33,206.30,542
20068031," 68031 (2000 YK29)",N,2460600.5,0.1286,1.376,15.17,123.63,31.92,215.84,590
20068063," 68063 (2000 YJ66)",N,2460600.5,0.4576,2.334,5.72,308.82,50.39,308.20,1.3e+03
20068216," 68216 (2001 CV26)",Y,2460600.5,0.3267,1.32,17.99,18.13,48.74,301.79,554
20068267," 68267 (2001 EA16)",N,2460600.5,0.4273,1.51,38.83,8.00,317.44,163.23,677
20068278," 68278 (2001 FC7)",N,2460600.5,0.1143,1.436,2.62,99.04,234.60,107.98,629
20068346," 68346 (2001 KZ66)",Y,2460600.5,0.4166,1.507,16.70,219.37,140.29,133.79,676
20068347," 68347 (2001 KB67)",Y,2460600.5,0.3799,0.9616,17.13,245.86,243.82,352.38,344
20068348," 68348 (2001 LO7)",N,2460600.5,0.8410,2.155,25.37,236.22,181.66,52.81,1.16e+03
20068350," 68350 (2001 MK3)",N,2460600.5,0.2474,1.67,29.57,128.84,328.54,128.57,788
20068359," 68359 (2001 OZ13)",N,2460600.5,0.1743,1.517,9.86,99.20,29.21,332.89,683
20068372," 68372 (2001 PM9)",Y,2460600.5,0.4160,1.618,8.11,252.96,322.33,157.97,752
20068548," 68548 (2001 XR31)",Y,2460600.5,0.4368,1.707,22.72,302.02,24.71,186.50,815
20068950," 68950 (2002 QF15)",Y,2460600.5,0.3443,1.057,25.15,236.21,255.57,54.57,397
20069230," 69230 Hermes (1937 UB)",Y,2460600.5,0.6239,1.655,6.07,34.05,92.90,279.39,778
20085182," 85182 (1991 AQ)",Y,2460600.5,0.7777,2.22,3.12,339.40,243.23,59.27,1.21e+03
20085184," 85184 (1991 JG1)",N,2460600.5,0.1844,1.374,33.88,226.38,322.78,300.45,588
20085236," 85236 (1993 KH)",Y,2460600.5,0.3110,1.234,12.81,54.36,293.82,252.62,501
20085275," 85275 (1994 LY)",N,2460600.5,0.4420,1.891,17.71,141.14,202.87,207.94,950
20085490," 85490 (1997 SE5)",N,2460600.5,0.6601,3.764,2.58,247.54,94.25,275.72,2.67e+03
20085585," 85585 Mjolnir (1998 FG2)",Y,2460600.5,0.3563,1.298,4.08,2.31,95.42,37.53,540
20085628," 85628 (1998 KV2)",N,2460600.5,0.3314,1.592,13.03,66.73,50.59,141.97,734
20085640," 85640 (1998 OX4)",Y,2460600.5,0.4859,1.58,4.52,299.57,117.30,15.27,726
20085709," 85709 (1998 SG36)",N,2460600.5,0.3374,1.646,24.83,186.56,29.81,262.00,771
20085713," 85713 (1998 SS49)",Y,2460600.5,0.6388,1.923,10.79,40.95,103.13,239.57,974
20085770," 85770 (1998 UP1)",N,2460600.5,0.3452,0.9977,33.18,18.33,234.23,117.08,364
20085774," 85774 (1998 UT18)",Y,2460600.5,0.3288,1.403,13.59,64.62,50.15,178.64,607
20085804," 85804 (1998 WQ5)",N,2460600.5,0.3543,1.721,27.66,285.68,269.88,71.26,825
20085818," 85818 (1998 XM4)",N,2460600.5,0.4160,1.657,62.72,235.64,301.22,306.51,779
20085839," 85839 (1998 YO4)",N,2460600.5,0.2481,1.654,9.32,28.51,199.67,271.64,777
20085867," 85867 (1999 BY9)",N,2460600.5,0.3021,1.83,0.95,254.12,287.87,103.83,904
20085938," 85938 (1999 DJ4)",Y,2460600.5,0.4846,1.853,9.14,19.87,197.79,41.94,921
20085953," 85953 (1999 FK21)",N,2460600.5,0.7030,0.7388,12.60,180.45,172.42,358.20,232
20085989," 85989 (1999 JD6)",Y,2460600.5,0.6329,0.8831,17.07,130.15,309.25,338.43,303
20085990," 85990 (1999 JV6)",Y,2460600.5,0.3111,1.008,5.36,124.30,235.57,312.19,370
20086039," 86039 (1999 NC43)",Y,2460600.5,0.5789,1.76,7.13,311.62,120.81,217.35,853
20086067," 86067 (1999 RM28)",N,2460600.5,0.3236,1.817,30.55,136.04,301.86,32.99,895
20086324," 86324 (1999 WA2)",N,2460600.5,0.4346,1.967,34.60,293.64,75.33,60.76,1.01e+03
20086326," 86326 (1999 WK13)",N,2460600.5,0.3627,1.844,34.31,78.44,312.61,350.00,915
20086450," 86450 (2000 CK33)",N,2460600.5,0.4148,0.968,18.11,124.84,215.60,76.04,348
20086666," 86666 (2000 FL10)",N,2460600.5,0.4271,1.463,29.01,186.91,258.87,1.21,646
20086667," 86667 (2000 FO10)",N,2460600.5,0.5946,0.8594,14.29,208.30,172.49,94.23,291
20086819," 86819 (2000 GK137)",Y,2460600.5,0.5059,1.995,10.06,164.88,150.30,212.48,1.03e+03
20086829," 86829 (2000 GR146)",N,2460600.5,0.5750,1.463,14.37,78.46,31.41,353.40,646
20086878," 86878 (2000 HD24)",N,2460600.5,0.6186,1.342,9.47,230.99,214.92,314.19,568
20087024," 87024 (2000 JS66)",N,2460600.5,0.1898,1.197,14.43,230.50,84.94,157.59,478
20087025," 87025 (2000 JT66)",N,2460600.5,0.4835,1.226,25.32,120.49,359.61,46.30,496
20087309," 87309 (2000 QP)",N,2460600.5,0.4631,0.8475,34.74,294.27,188.17,229.25,285
20087311," 87311 (2000 QJ1)",N,2460600.5,0.5121,1.59,7.70,191.42,343.53,132.63,732
20087684," 87684 (2000 SY2)",Y,2460600.5,0.6428,0.8587,19.22,162.01,47.81,182.98,291
20088188," 88188 (2000 XH44)",N,2460600.5,0.3910,2.008,11.34,340.12,195.38,82.77,1.04e+03
20088213," 88213 (2001 AF2)",N,2460600.5,0.5952,0.954,17.81,114.25,194.99,314.29,340
20088254," 88254 (2001 FM129)",Y,2460600.5,0.6296,1.182,1.52,272.11,140.23,166.57,470
20088263," 88263 (2001 KQ1)",N,2460600.5,0.4326,2.097,38.79,232.82,241.58,319.85,1.11e+03
20088264," 88264 (2001 KN20)",N,2460600.5,0.4526,2.148,12.08,104.92,201.46,138.78,1.15e+03
20088710," 88710 (2001 SL9)",N,2460600.5,0.2701,1.061,21.90,202.83,329.36,243.30,399
20088959," 88959 (2001 TZ44)",Y,2460600.5,0.5635,1.724,53.83,38.96,114.92,18.09,827
20089136," 89136 (2001 US16)",Y,2460600.5,0.2530,1.356,1.91,175.90,67.20,332.59,577
20089355," 89355 (2001 VS78)",N,2460600.5,0.3086,1.787,22.66,103.04,85.04,164.77,872
20089830," 89830 (2002 CE)",Y,2460600.5,0.5070,2.078,43.65,19.90,5.84,253.27,1.09e+03
20089958," 89958 (2002 LY45)",Y,2460600.5,0.8864,1.642,9.91,188.16,222.94,186.10,768
20089959," 89959 (2002 NT7)",Y,2460600.5,0.5284,1.735,42.36,132.00,300.71,206.61,835
20090075," 90075 (2002 VU94)",Y,2460600.5,0.5755,2.136,8.91,226.73,30.77,128.37,1.14e+03
20090147," 90147 (2002 YK14)",N,2460600.5,0.3316,1.474,28.00,282.69,105.07,80.67,654
20090367," 90367 (2003 LC5)",N,2460600.5,0.4263,1.156,16.88,86.82,313.86,332.13,454
20090373," 90373 (2003 SZ219)",N,2460600.5,0.2046,1.627,9.87,189.40,218.74,36.65,758
20090403," 90403 (2003 YE45)",Y,2460600.5,0.2802,1.234,19.01,286.23,306.85,341.08,501
20090416," 90416 (2003 YK118)",Y,2460600.5,0.4924,1.695,7.83,326.76,233.29,117.11,806
20096189," 96189 Pygmalion (1991 NT3)",N,2460600.5,0.3070,1.821,14.00,287.18,293.18,234.83,898
20096315," 96315 (1997 AP10)",N,2460600.5,0.6435,1.443,6.65,293.03,356.29,210.78,633
20096536," 96536 (1998 SO10)",N,2460600.5,0.7771,2.304,41.12,199.42,22.67,216.61,1.28e+03
20096590," 96590 (1998 XB)",N,2460600.5,0.3512,0.9079,13.60,75.68,202.70,157.89,316
20096631," 96631 (1999 FP59)",N,2460600.5,0.2592,1.699,1.77,19.58,303.96,90.56,809
20096744," 96744 (1999 OW3)",N,2460600.5,0.7794,2.095,34.79,196.00,35.85,186.52,1.11e+03
20097725," 97725 (2000 GB147)",N,2460600.5,0.3087,1.798,18.19,311.71,212.35,47.37,881
20098943," 98943 (2001 CC21)",N,2460600.5,0.2192,1.032,4.81,75.45,179.40,124.76,383
20099248," 99248 (2001 KY66)",Y,2460600.5,0.5073,1.867,10.61,284.11,61.58,359.76,932
20099799," 99799 (2002 LJ3)",N,2460600.5,0.2757,1.462,7.56,122.35,249.91,147.33,646
20099907," 99907 (1989 VA)",N,2460600.5,0.5948,0.7284,28.80,225.58,2.87,241.61,227
20099935," 99935 (2002 AV4)",N,2460600.5,0.6448,1.654,12.77,16.33,323.00,351.00,777
20099942," 99942 Apophis (2004 MN4)",Y,2460600.5,0.1911,0.9224,3.34,203.90,126.67,227.76,324
20100004,"100004 (1983 VA)",N,2460600.5,0.7026,2.591,15.70,76.30,13.72,253.30,1.52e+03
20100085,"100085 (1992 UY4)",Y,2460600.5,0.6190,2.651,2.64,305.18,42.24,158.29,1.58e+03
20100756,"100756 (1998 FM5)",N,2460600.5,0.5546,2.264,11.58,176.51,312.06,293.21,1.24e+03
20100926,"100926 (1998 MQ)",N,2460600.5,0.4074,1.783,24.24,221.09,138.81,329.51,870
20101869,"101869 (1999 MM)",Y,2460600.5,0.6109,1.624,4.77,110.92,268.84,52.69,756
20101873,"101873 (1999 NC5)",N,2460600.5,0.3932,2.03,45.78,128.78,295.25,179.62,1.06e+03
20101955,"101955 Bennu (1999 RQ36)",Y,2455562.5,0.2037,1.126,6.03,2.06,66.22,101.70,437
20102873,"102873 (1999 WK11)",N,2460600.5,0.4666,2.133,7.46,72.59,220.45,73.68,1.14e+03
20103067,"103067 (1999 XA143)",Y,2460600.5,0.5812,1.844,38.56,116.52,104.10,289.32,914
20105140,"105140 (2000 NL10)",N,2460600.5,0.8169,0.9143,32.54,237.29,281.67,35.84,319
20105141,"105141 (2000 NF11)",N,2460600.5,0.1890,1.421,14.82,123.70,115.95,162.99,619
20106538,"106538 (2000 WK63)",N,2460600.5,0.7655,2.419,10.33,163.38,41.76,72.49,1.37e+03
20106589,"106589 (2000 WN107)",N,2460600.5,0.6176,2.146,14.37,163.36,11.83,153.16,1.15e+03
20108519,"108519 (2001 LF)",N,2460600.5,0.2709,1.604,16.40,267.25,343.88,195.38,742
20108906,"108906 (2001 PL9)",N,2460600.5,0.3604,1.235,20.93,172.05,344.02,103.40,502
20111253,"111253 (2001 XU10)",Y,2460600.5,0.4394,1.754,42.02,310.15,6.97,62.23,848
20112221,"112221 (2002 KH4)",N,2460600.5,0.4433,2.272,58.70,230.08,356.51,220.62,1.25e+03
20112985,"112985 (2002 RS28)",N,2460600.5,0.4923,2.22,46.99,211.96,105.30,271.73,1.21e+03
20115052,"115052 (2003 RD6)",N,2460600.5,0.3184,1.669,31.32,190.51,88.18,338.72,787
20136564,"136564 (1977 VA)",N,2460600.5,0.3944,1.865,2.99,224.45,172.67,156.18,931
20136582,"136582 (1992 BA)",N,2460600.5,0.0680,1.342,10.50,140.16,107.43,263.51,568
20136617,"136617 (1994 CC)",Y,2460600.5,0.4169,1.638,4.68,268.51,24.92,103.64,766
20136618,"136618 (1994 CN2)",Y,2460600.5,0.3948,1.573,1.44,99.34,248.28,340.11,721
20136635,"136635 (1994 VA1)",N,2460600.5,0.1748,1.574,7.64,231.69,311.16,289.73,721
20136745,"136745 (1995 WL8)",N,2460600.5,0.4839,2.366,17.78,247.90,131.65,352.64,1.33e+03
20136770,"136770 (1996 PC1)",N,2460600.5,0.4516,1.838,25.10,326.21,45.95,87.22,910
20136773,"136773 (1996 TR6)",N,2460600.5,0.1801,1.585,22.10,196.28,117.62,74.40,729
20136793,"136793 (1997 AQ18)",N,2460600.5,0.4653,1.147,17.37,296.24,37.04,312.49,449
20136795,"136795 Tatsunokingo (1997 BQ)",Y,2460600.5,0.4780,1.747,10.99,50.13,147.57,340.73,843
20136818,"136818 Selqet (1997 MW1)",N,2460600.5,0.3463,0.9375,12.78,259.92,203.83,195.02,332
20136839,"136839 (1997 WT22)",N,2460600.5,0.3058,1.485,8.16,71.90,74.84,253.99,661
20136849,"136849 (1998 CS1)",Y,2460600.5,0.5785,1.492,7.79,110.68,97.80,204.65,665
20136874,"136874 (1998 FH74)",N,2460600.5,0.8842,2.202,21.16,197.54,193.40,94.70,1.19e+03
20136897,"136897 (1998 HJ41)",N,2460600.5,0.1247,1.363,38.88,211.85,120.14,134.65,581
20136900,"136900 (1998 HL49)",N,2460600.5,0.6367,1.748,10.98,205.95,239.25,248.24,844
20136923,"136923 (1998 JH2)",N,2460600.5,0.4414,2.135,6.62,51.07,287.35,83.66,1.14e+03
20136993,"136993 (1998 ST49)",N,2460600.5,0.5956,2.309,24.48,18.21,48.08,140.98,1.28e+03
20137032,"137032 (1998 UO1)",N,2460600.5,0.7636,1.595,25.49,358.37,252.54,10.40,736
20137044,"137044 (1998 UC50)",N,2460600.5,0.4289,2.269,4.38,334.99,166.77,162.25,1.25e+03
20137052,"137052 Tjelvar (1998 VO33)",N,2460600.5,0.8097,1.248,14.91,64.27,209.91,253.23,509
20137062,"137062 (1998 WM)",N,2460600.5,0.3153,1.225,22.52,45.62,172.59,270.84,495
20137064,"137064 (1998 WP5)",N,2460600.5,0.1950,1.374,19.50,36.10,97.61,338.85,588
20137078,"137078 (1998 XZ4)",N,2460600.5,0.6380,1.938,23.15,324.44,9.65,243.21,986
20137084,"137084 (1998 XS16)",N,2460600.5,0.4967,1.212,26.56,272.98,358.32,318.55,487
20137099,"137099 (1998 YW3)",N,2460600.5,0.4627,1.1,28.79,94.27,194.84,289.11,421
20137108,"137108 (1999 AN10)",Y,2460600.5,0.5621,1.459,39.93,314.34,268.33,177.03,643
20137120,"137120 (1999 BJ8)",Y,2460600.5,0.5490,1.901,8.97,339.46,222.00,272.88,957
20137125,"137125 (1999 CT3)",N,2460600.5,0.1319,1.427,34.23,321.91,268.27,300.66,622
20137126,"137126 (1999 CF9)",Y,2460600.5,0.6012,1.772,5.55,156.87,90.54,280.89,862
20137158,"137158 (1999 FB)",N,2460600.5,0.6070,1.18,12.90,37.09,3.06,53.68,468
20137170,"137170 (1999 HF1)",N,2460600.5,0.4625,0.8192,25.66,155.85,253.42,249.07,271
20137175,"137175 (1999 JA11)",N,2460600.5,0.3412,1.261,16.43,116.22,328.35,95.62,517
20137199,"137199 (1999 KX4)",N,2460600.5,0.2927,1.457,16.57,104.88,76.50,211.76,643
20137427,"137427 (1999 TF211)",Y,2460600.5,0.6116,2.44,39.49,347.91,162.38,132.56,1.39e+03
20137671,"137671 (1999 XP35)",N,2460600.5,0.1842,1.435,21.10,263.44,198.32,159.19,628
20137799,"137799 (1999 YB)",N,2460600.5,0.0747,1.321,6.79,30.96,192.83,0.10,555
20137802,"137802 (1999 YT)",N,2460600.5,0.3519,1.777,31.58,116.40,272.66,214.03,865
20137805,"137805 (1999 YK5)",N,2460600.5,0.5583,0.8294,16.75,349.53,292.86,90.64,276
20137911,"137911 (2000 AB246)",N,2460600.5,0.4940,2.305,3.76,29.36,312.39,44.96,1.28e+03
20137924,"137924 (2000 BD19)",N,2460600.5,0.8949,0.8764,25.74,333.69,324.35,212.72,300
20137925,"137925 (2000 BJ19)",N,2460600.5,0.7637,1.292,31.11,131.22,175.52,146.39,536
20138013,"138013 (2000 CN101)",N,2460600.5,0.6348,1.598,15.98,183.35,118.69,305.84,738
20138095,"138095 (2000 DK79)",Y,2460600.5,0.4145,1.777,60.69,43.46,2.58,220.12,865
20138127,"138127 (2000 EE14)",Y,2460600.5,0.5331,0.6618,26.46,155.75,197.86,76.31,197
20138155,"138155 (2000 ES70)",N,2460600.5,0.3195,1.809,25.45,177.70,281.56,82.58,888
20138175,"138175 (2000 EE104)",Y,2460600.5,0.2932,1.004,5.24,25.50,280.87,52.66,367
20138205,"138205 (2000 EZ148)",N,2460600.5,0.6121,2.584,11.18,3.83,305.84,293.26,1.52e+03
20138258,"138258 (2000 GD2)",N,2460600.5,0.4767,0.7578,32.14,358.12,16.98,220.10,241
20138325,"138325 (2000 GO82)",N,2460600.5,0.8048,2.162,25.73,173.33,164.45,222.29,1.16e+03
20138359,"138359 (2000 GX127)",N,2460600.5,0.3613,1.142,20.24,43.98,4.75,185.55,445
20138404,"138404 (2000 HA24)",Y,2460600.5,0.3186,1.139,2.16,309.35,142.20,139.80,444
20138524,"138524 (2000 OJ8)",Y,2460600.5,0.5678,2.358,6.25,226.58,181.27,207.91,1.32e+03
20138727,"138727 (2000 SU180)",Y,2460600.5,0.6052,2.105,11.92,327.89,136.32,289.27,1.12e+03
20138815,"138815 (2000 TQ64)",N,2460600.5,0.3816,2.089,8.25,20.31,227.92,83.43,1.1e+03
20138846,"138846 (2000 VJ61)",N,2460600.5,0.5645,2.182,18.69,270.32,280.73,119.13,1.18e+03
20138847,"138847 (2000 VE62)",N,2460600.5,0.2879,1.619,22.18,207.09,16.36,45.52,752
20138852,"138852 (2000 WN10)",N,2460600.5,0.2981,1.002,21.52,60.86,225.37,57.88,366
20138859,"138859 (2000 WN63)",N,2460600.5,0.5314,1.573,13.16,55.87,144.43,305.43,721
20138877,"138877 (2000 XG47)",N,2460600.5,0.5429,2.14,25.32,43.79,127.65,188.47,1.14e+03
20138883,"138883 (2000 YL29)",N,2460600.5,0.3439,1.536,21.89,182.75,115.86,4.78,695
20138893,"138893 (2000 YH66)",N,2460600.5,0.7437,1.173,18.36,265.24,341.39,186.88,464
20138911,"138911 (2001 AE2)",N,2460600.5,0.0816,1.35,1.66,171.43,43.29,319.38,573
20138925,"138925 (2001 AU43)",N,2460600.5,0.3765,1.897,72.15,129.30,149.29,286.11,954
20138937,"138937 (2001 BK16)",N,2460600.5,0.6778,2.073,31.81,98.83,252.46,7.01,1.09e+03
20138947,"138947 (2001 BA40)",N,2460600.5,0.2538,1.119,12.85,270.86,0.08,257.77,432
20138971,"138971 (2001 CB21)",Y,2460600.5,0.3334,1.034,7.92,353.67,271.93,115.89,384
20139047,"139047 (2001 EB16)",N,2460600.5,0.3858,1.862,46.99,149.52,346.27,112.04,928
20139056,"139056 (2001 FY)",N,2460600.5,0.3281,1.886,4.73,111.15,110.68,19.40,946
20139211,"139211 (2001 GN2)",Y,2460600.5,0.4518,1.86,26.05,173.53,3.58,106.42,926
20139289,"139289 (2001 KR1)",N,2460600.5,0.8413,1.26,23.26,102.71,291.49,148.11,516
20139345,"139345 (2001 KA67)",N,2460600.5,0.7018,1.805,22.28,108.34,38.00,253.18,886
20139359,"139359 (2001 ME1)",Y,2460600.5,0.8700,2.634,5.96,84.57,302.40,138.82,1.56e+03
20139622,"139622 (2001 QQ142)",Y,2460600.5,0.3101,1.421,9.34,83.16,337.95,190.84,618
20140039,"140039 (2001 SO73)",Y,2460600.5,0.5679,1.821,4.85,197.14,31.03,222.91,898
20140158,"140158 (2001 SX169)",Y,2460600.5,0.4608,1.347,2.52,126.78,42.73,94.39,571
20140288,"140288 (2001 SN289)",Y,2460600.5,0.5082,1.784,53.19,357.06,225.64,344.42,871
20140333,"140333 (2001 TD2)",N,2460600.5,0.4816,0.9619,19.03,12.81,199.11,256.15,345
20140928,"140928 (2001 VG75)",N,2460600.5,0.2968,1.519,20.66,245.43,257.34,8.84,684
